Total.Enrollment,Grade.PK,Grade.K,Grade.1,Grade.2,Grade.3,Grade.4,Grade.5,Grade.6,Grade.7,Grade.8,Grade.9,Grade.10,Grade.11,Grade.12,Female,Male,Asian,Black,Hispanic,Others,White,Disabled.Students,English.Learners,Poverty
661,0,0,0,0,0,0,0,85,84,76,108,116,80,112,346,315,175,339,104,24,19,101,58,541
655,0,0,0,0,0,0,0,75,84,84,110,125,93,84,341,314,178,336,97,27,17,103,58,553
668,0,0,0,0,0,0,0,84,76,87,108,123,92,98,331,337,200,317,92,45,14,102,52,575
671,0,0,0,0,0,0,0,92,79,76,110,125,85,104,326,345,187,313,107,53,11,108,50,578
420,0,0,0,0,0,0,0,0,0,0,119,129,92,80,229,191,115,171,93,23,18,43,47,311
464,0,0,0,0,0,0,0,0,0,0,118,111,127,108,267,197,128,176,113,33,14,50,50,352
474,0,0,0,0,0,0,0,0,0,0,122,114,113,125,270,204,116,187,124,37,10,63,55,357
495,0,0,0,0,0,0,0,0,0,0,119,125,121,130,278,217,124,200,125,36,10,73,61,367
467,0,0,0,0,0,0,0,0,0,0,106,117,122,122,257,210,106,193,128,33,7,84,64,377
357,0,0,0,0,0,0,0,0,0,0,107,126,64,60,161,196,77,162,100,8,10,50,75,314
418,0,0,0,0,0,0,0,0,0,0,143,120,81,74,200,218,95,176,110,18,19,63,65,371
444,0,0,0,0,0,0,0,0,0,0,130,143,84,87,216,228,109,173,116,26,20,78,60,374
476,0,0,0,0,0,0,0,0,0,0,142,124,114,96,228,248,118,176,119,37,26,76,61,384
469,0,0,0,0,0,0,0,0,0,0,120,115,135,99,229,240,110,163,129,42,25,75,72,381
254,0,0,0,0,0,0,0,0,0,0,47,87,61,59,131,123,10,112,58,18,56,22,2,211
226,0,0,0,0,0,0,0,0,0,0,29,71,81,45,113,113,12,106,67,14,27,29,4,179
175,0,0,0,0,0,0,0,0,0,0,30,50,63,32,82,93,14,97,41,14,9,24,7,140
198,0,0,0,0,0,0,0,0,0,0,28,68,87,15,89,109,18,96,51,20,13,27,4,166
208,0,0,0,0,0,0,0,0,0,0,37,78,59,34,103,105,17,116,38,23,14,27,8,187
396,0,0,0,0,0,0,0,0,0,0,132,117,127,20,207,189,153,165,49,23,6,41,26,318
516,0,0,0,0,0,0,0,0,0,0,148,124,121,123,265,251,210,220,56,18,12,51,48,398
515,0,0,0,0,0,0,0,0,0,0,134,137,123,121,265,250,206,225,50,24,10,54,38,377
523,0,0,0,0,0,0,0,0,0,0,141,132,127,123,277,246,218,204,56,31,14,67,49,399
511,0,0,0,0,0,0,0,0,0,0,135,131,123,122,268,243,200,186,67,45,13,74,58,379
440,18,77,99,90,85,71,0,0,0,0,0,0,0,0,198,242,10,403,22,4,1,81,19,391
569,36,87,101,101,93,86,65,0,0,0,0,0,0,0,259,310,8,519,33,7,2,117,21,478
630,37,102,103,105,109,85,89,0,0,0,0,0,0,0,285,345,14,566,39,8,3,134,21,528
642,36,88,99,108,113,107,91,0,0,0,0,0,0,0,298,344,17,566,40,11,8,126,26,486
616,27,92,85,96,102,106,108,0,0,0,0,0,0,0,285,331,19,530,45,18,4,116,21,473
3800,0,0,0,0,0,0,0,0,0,0,923,1020,943,914,1988,1812,970,348,1220,65,1197,454,279,2472
3840,0,0,0,0,0,0,0,0,0,0,997,969,922,952,1999,1841,947,370,1297,77,1149,491,219,2478
3834,0,0,0,0,0,0,0,0,0,0,906,1101,929,898,1975,1859,955,344,1289,116,1130,493,200,2398
3903,0,0,0,0,0,0,0,0,0,0,991,1008,1037,867,1999,1904,957,326,1347,141,1132,557,252,2596
3783,0,0,0,0,0,0,0,0,0,0,943,938,929,973,1966,1814,900,307,1313,141,1122,551,290,2764
3231,0,0,0,0,0,0,0,0,0,0,975,809,683,764,1767,1464,1193,1046,829,59,104,326,460,2607
3286,0,0,0,0,0,0,0,0,0,0,978,881,698,729,1743,1543,1138,991,953,86,118,337,449,2706
3321,0,0,0,0,0,0,0,0,0,0,940,929,734,718,1768,1553,1070,966,1031,107,147,361,414,2615
3422,0,0,0,0,0,0,0,0,0,0,949,947,772,754,1806,1616,1071,979,1107,131,134,356,478,2712
3367,0,0,0,0,0,0,0,0,0,0,979,897,759,732,1757,1610,1010,975,1126,134,122,393,545,2734
2168,0,0,0,0,0,0,0,0,0,0,539,535,519,575,782,1386,1087,471,469,58,83,247,29,1691
2098,0,0,0,0,0,0,0,0,0,0,493,552,516,537,722,1376,1019,431,474,89,85,234,19,1645
2132,0,0,0,0,0,0,0,0,0,0,538,532,526,536,740,1392,990,446,494,110,92,254,29,1657
2090,0,0,0,0,0,0,0,0,0,0,515,576,485,514,741,1349,953,440,494,103,100,254,40,1683
2133,0,0,0,0,0,0,0,0,0,0,570,555,533,475,747,1386,1003,406,498,132,94,278,51,1715
811,0,0,0,0,0,0,0,102,98,109,116,127,142,117,491,320,312,344,112,14,29,50,5,604
779,0,0,0,0,0,0,0,98,95,99,115,113,126,133,461,318,338,296,96,24,25,59,5,556
726,0,0,0,0,0,0,0,92,91,92,104,109,113,125,421,305,340,255,77,31,23,66,2,473
704,0,0,0,0,0,0,0,98,90,89,112,104,107,104,386,318,348,221,65,43,27,75,5,428
690,0,0,0,0,0,0,0,102,95,83,105,105,99,101,377,312,349,187,67,58,29,84,9,432
1139,0,0,0,0,0,0,0,0,0,0,208,303,303,325,560,579,129,43,503,37,427,176,39,700
1035,0,0,0,0,0,0,0,0,0,0,254,220,305,256,494,541,114,43,485,24,369,160,33,613
1060,0,0,0,0,0,0,0,0,0,0,270,275,222,293,523,537,112,46,483,19,400,168,25,628
1067,0,0,0,0,0,0,0,0,0,0,293,276,266,232,518,549,103,37,494,16,417,170,29,660
1091,0,0,0,0,0,0,0,0,0,0,254,290,292,255,516,575,108,36,490,10,447,175,34,652
419,0,0,0,0,0,0,0,0,0,0,114,106,99,100,201,218,311,28,42,11,27,0,0,261
426,0,0,0,0,0,0,0,0,0,0,106,119,104,97,195,231,322,30,45,3,26,0,0,275
434,0,0,0,0,0,0,0,0,0,0,102,112,116,104,189,245,333,22,44,5,30,0,0,283
462,0,0,0,0,0,0,0,0,0,0,119,116,111,116,197,265,364,25,32,14,27,1,0,293
473,0,0,0,0,0,0,0,0,0,0,132,117,113,111,209,264,383,20,20,22,28,2,0,286
565,0,0,0,0,0,0,0,0,0,0,203,149,120,93,262,303,64,374,104,16,7,110,13,396
604,0,0,0,0,0,0,0,0,0,0,231,132,126,115,284,320,64,401,112,16,11,114,13,438
589,0,0,0,0,0,0,0,0,0,0,193,184,91,121,273,316,64,383,114,18,10,104,17,436
560,0,0,0,0,0,0,0,0,0,0,182,160,110,108,262,298,58,359,116,20,7,97,20,404
498,0,0,0,0,0,0,0,0,0,0,167,127,101,103,229,269,50,305,113,19,11,92,28,363
555,0,0,0,0,0,0,0,73,76,84,116,74,74,58,555,0,147,288,90,17,13,67,8,268
557,0,0,0,0,0,0,0,85,78,74,88,95,70,67,557,0,162,268,91,27,9,69,13,427
552,0,0,0,0,0,0,0,79,82,77,81,80,92,61,552,0,179,255,77,27,14,75,11,419
566,0,0,0,0,0,0,0,80,79,79,87,83,71,87,566,0,184,272,65,32,13,84,11,453
563,0,0,0,0,0,0,0,87,79,78,87,83,76,73,563,0,206,247,66,31,13,85,8,445
460,17,73,70,77,71,71,81,0,0,0,0,0,0,0,231,229,5,417,26,5,7,50,7,392
424,18,54,71,69,73,74,65,0,0,0,0,0,0,0,221,203,3,394,23,2,2,61,5,365
468,36,68,65,76,71,77,75,0,0,0,0,0,0,0,242,226,3,442,22,1,0,63,8,362
465,26,76,73,70,73,71,76,0,0,0,0,0,0,0,241,224,6,431,23,3,2,51,13,345
433,36,57,71,68,57,79,65,0,0,0,0,0,0,0,237,196,7,392,26,5,3,50,14,317
1045,0,166,207,167,187,164,154,0,0,0,0,0,0,0,501,544,464,188,274,64,55,138,100,796
1048,0,165,174,186,167,194,162,0,0,0,0,0,0,0,498,550,487,172,282,61,46,132,134,813
1053,0,181,174,176,170,169,183,0,0,0,0,0,0,0,505,548,488,176,277,68,44,123,159,819
989,0,157,182,159,163,166,162,0,0,0,0,0,0,0,466,523,463,146,260,76,44,124,174,804
974,0,148,170,175,155,164,162,0,0,0,0,0,0,0,452,522,474,141,241,83,35,126,177,799
563,36,89,85,100,83,92,78,0,0,0,0,0,0,0,270,293,42,433,75,5,8,92,48,512
557,30,75,94,87,90,84,97,0,0,0,0,0,0,0,271,286,37,426,83,4,7,91,59,463
570,36,81,81,95,90,99,88,0,0,0,0,0,0,0,274,296,44,421,89,8,8,89,55,481
569,32,78,101,82,99,86,91,0,0,0,0,0,0,0,271,298,47,414,87,12,9,85,67,523
580,36,85,80,103,90,99,87,0,0,0,0,0,0,0,283,297,54,406,96,16,8,95,62,526
676,18,99,127,121,107,112,92,0,0,0,0,0,0,0,359,317,169,265,172,45,25,89,77,609
659,18,99,99,120,116,105,102,0,0,0,0,0,0,0,354,305,165,246,178,43,27,99,92,598
654,36,109,101,90,116,109,93,0,0,0,0,0,0,0,340,314,160,228,189,54,23,112,92,545
680,36,117,109,95,89,133,101,0,0,0,0,0,0,0,342,338,193,230,188,50,19,97,96,595
706,32,108,120,112,99,97,138,0,0,0,0,0,0,0,358,348,197,247,189,57,16,97,98,631
494,0,76,88,98,87,61,84,0,0,0,0,0,0,0,262,232,2,443,42,5,2,102,17,308
493,0,74,87,84,102,81,65,0,0,0,0,0,0,0,253,240,0,443,38,11,1,115,14,312
487,0,67,87,72,90,92,79,0,0,0,0,0,0,0,251,236,1,429,43,13,1,99,17,297
466,0,62,69,75,72,94,94,0,0,0,0,0,0,0,231,235,8,398,43,16,1,97,24,293
449,0,69,65,73,72,74,96,0,0,0,0,0,0,0,215,234,16,366,46,17,4,90,29,316
546,54,81,76,96,84,76,79,0,0,0,0,0,0,0,273,273,4,497,40,3,2,96,23,447
558,54,69,89,86,85,92,83,0,0,0,0,0,0,0,267,291,11,501,39,5,2,112,29,471
547,47,80,71,91,81,85,92,0,0,0,0,0,0,0,262,285,11,491,37,7,1,112,19,430
508,44,73,66,78,88,78,81,0,0,0,0,0,0,0,248,260,13,448,40,6,1,103,20,377
445,36,59,58,69,74,79,70,0,0,0,0,0,0,0,213,232,10,385,41,8,1,85,18,349
203,0,22,33,37,28,44,39,0,0,0,0,0,0,0,91,112,3,180,16,1,3,44,3,164
195,0,22,31,29,30,40,43,0,0,0,0,0,0,0,90,105,2,167,20,1,5,43,5,156
218,0,47,24,38,30,38,41,0,0,0,0,0,0,0,97,121,3,195,14,2,4,44,4,180
223,0,39,36,35,42,36,35,0,0,0,0,0,0,0,94,129,6,196,15,1,5,40,10,178
270,0,46,52,48,42,44,38,0,0,0,0,0,0,0,129,141,5,231,26,2,6,45,14,212
508,35,77,91,79,67,60,99,0,0,0,0,0,0,0,247,261,9,454,36,4,5,104,20,344
511,58,84,78,75,82,75,59,0,0,0,0,0,0,0,256,255,4,451,46,8,2,100,19,351
509,30,100,79,55,88,90,67,0,0,0,0,0,0,0,258,251,6,438,49,10,6,112,23,337
475,36,85,72,66,48,89,79,0,0,0,0,0,0,0,234,241,15,389,55,12,4,98,33,306
462,30,78,74,68,65,58,89,0,0,0,0,0,0,0,219,243,15,361,60,16,10,91,35,339
569,0,0,0,0,0,0,0,179,173,217,0,0,0,0,283,286,5,517,29,13,5,94,16,431
503,0,0,0,0,0,0,0,162,173,168,0,0,0,0,237,266,4,446,31,19,3,94,15,420
548,0,0,0,0,0,0,0,195,177,176,0,0,0,0,272,276,7,500,26,9,6,107,12,355
573,0,0,0,0,0,0,0,187,203,183,0,0,0,0,279,294,5,517,34,12,5,136,10,411
586,0,0,0,0,0,0,0,214,177,195,0,0,0,0,290,296,11,507,33,27,8,113,15,432
1477,0,246,255,219,265,249,243,0,0,0,0,0,0,0,720,757,617,186,591,63,20,158,430,1047
1501,0,228,258,264,225,276,250,0,0,0,0,0,0,0,733,768,625,172,609,72,23,163,421,1018
1517,0,231,237,274,271,231,273,0,0,0,0,0,0,0,748,769,588,164,659,81,25,157,362,959
1508,0,234,234,244,272,280,244,0,0,0,0,0,0,0,766,742,606,154,656,73,19,158,371,886
1490,0,237,239,226,256,263,269,0,0,0,0,0,0,0,752,738,614,140,627,85,24,159,332,1102
1070,0,0,0,0,0,0,0,315,355,400,0,0,0,0,496,574,358,448,198,26,40,123,87,835
968,0,0,0,0,0,0,0,281,323,364,0,0,0,0,462,506,317,392,191,25,43,125,72,668
964,0,0,0,0,0,0,0,332,300,332,0,0,0,0,449,515,321,386,198,23,36,143,92,729
1039,0,0,0,0,0,0,0,366,346,327,0,0,0,0,496,543,349,402,217,28,43,164,105,812
1108,0,0,0,0,0,0,0,405,353,350,0,0,0,0,540,568,368,438,218,42,42,161,87,739
753,53,78,125,99,74,92,72,49,55,56,0,0,0,0,402,351,41,506,180,9,17,146,67,549
762,51,106,90,107,88,79,83,63,49,46,0,0,0,0,389,373,36,483,220,8,15,152,80,535
756,47,80,112,87,101,83,77,67,60,42,0,0,0,0,394,362,41,453,239,8,15,165,87,493
766,54,79,91,92,77,101,78,68,66,60,0,0,0,0,387,379,47,434,260,13,12,188,96,483
792,46,108,96,82,88,79,97,70,65,61,0,0,0,0,403,389,54,428,279,18,13,177,126,619
595,33,107,94,83,91,92,95,0,0,0,0,0,0,0,303,292,11,519,57,6,2,103,29,397
554,18,78,102,86,90,91,89,0,0,0,0,0,0,0,279,275,13,476,62,3,0,99,26,352
530,36,68,73,102,70,92,89,0,0,0,0,0,0,0,263,267,16,436,62,15,1,102,22,315
510,31,75,66,82,92,72,92,0,0,0,0,0,0,0,251,259,19,416,58,10,7,104,30,302
448,36,65,67,66,71,79,64,0,0,0,0,0,0,0,216,232,14,354,60,10,10,94,40,319
840,0,123,142,152,129,140,154,0,0,0,0,0,0,0,411,429,616,68,109,18,29,74,181,722
831,0,125,135,149,150,129,143,0,0,0,0,0,0,0,413,418,610,69,102,21,29,83,182,710
829,0,130,126,136,153,154,130,0,0,0,0,0,0,0,410,419,613,64,98,22,32,97,170,688
871,0,127,136,128,149,164,167,0,0,0,0,0,0,0,433,438,657,60,92,24,38,100,175,718
812,0,98,127,138,131,154,164,0,0,0,0,0,0,0,416,396,626,45,81,23,37,78,141,745
347,54,65,53,37,42,41,55,0,0,0,0,0,0,0,149,198,0,317,20,6,4,70,5,290
353,53,50,60,60,40,47,43,0,0,0,0,0,0,0,167,186,0,324,18,6,5,70,4,300
381,36,77,50,53,61,53,51,0,0,0,0,0,0,0,179,202,2,356,14,5,4,87,1,323
386,34,59,77,44,49,65,58,0,0,0,0,0,0,0,185,201,2,348,28,4,4,80,10,332
391,34,65,63,68,51,45,65,0,0,0,0,0,0,0,183,208,3,344,37,4,3,84,18,325
487,36,76,70,72,63,91,79,0,0,0,0,0,0,0,226,261,17,417,42,6,5,119,45,407
459,34,71,67,78,66,58,85,0,0,0,0,0,0,0,226,233,10,398,43,2,6,101,48,381
436,30,70,73,53,80,71,59,0,0,0,0,0,0,0,205,231,11,374,39,6,6,91,42,322
416,20,59,71,54,60,79,73,0,0,0,0,0,0,0,203,213,10,342,55,3,6,92,43,320
382,28,51,54,66,53,53,77,0,0,0,0,0,0,0,178,204,16,295,62,7,2,75,42,324
973,0,154,149,177,162,162,169,0,0,0,0,0,0,0,461,512,374,316,183,60,40,133,92,557
1021,71,148,152,159,176,159,156,0,0,0,0,0,0,0,483,538,386,320,191,87,37,142,106,553
1012,93,144,141,160,156,170,148,0,0,0,0,0,0,0,477,535,377,297,194,109,35,146,110,463
1011,101,142,142,141,153,164,168,0,0,0,0,0,0,0,462,549,358,293,198,123,39,161,120,449
989,101,146,138,147,143,156,158,0,0,0,0,0,0,0,475,514,344,274,186,143,42,152,132,564
630,36,99,123,103,86,89,94,0,0,0,0,0,0,0,310,320,3,571,43,9,4,108,18,579
591,36,77,116,107,92,84,79,0,0,0,0,0,0,0,297,294,3,541,34,9,4,109,13,533
624,40,108,84,111,106,95,80,0,0,0,0,0,0,0,301,323,7,561,39,9,8,113,17,576
648,38,90,105,91,111,106,107,0,0,0,0,0,0,0,316,332,12,575,42,10,9,101,31,611
618,41,72,93,106,87,116,103,0,0,0,0,0,0,0,306,312,10,526,63,9,10,88,37,489
793,35,69,73,72,87,85,68,100,99,105,0,0,0,0,364,429,20,686,58,9,20,132,30,623
825,70,55,75,79,80,82,83,99,98,104,0,0,0,0,394,431,21,701,59,21,23,136,36,663
790,42,77,59,71,80,78,72,118,100,93,0,0,0,0,368,422,24,661,65,21,19,142,35,619
777,34,74,72,57,55,77,77,120,112,99,0,0,0,0,364,413,15,654,71,16,21,141,42,603
763,50,64,61,68,61,47,73,119,116,104,0,0,0,0,358,405,23,615,85,16,24,132,40,600
700,18,75,89,78,59,76,65,88,83,69,0,0,0,0,345,355,9,657,20,6,8,90,25,553
695,18,66,71,79,81,60,75,79,85,81,0,0,0,0,355,340,7,660,18,2,8,108,29,534
630,25,52,53,59,81,71,61,80,74,74,0,0,0,0,305,325,7,597,15,4,7,113,21,466
606,13,56,56,48,61,80,67,77,79,69,0,0,0,0,298,308,10,558,22,8,8,124,26,465
593,17,44,56,56,42,67,87,76,69,79,0,0,0,0,288,305,13,528,39,7,6,107,31,429
454,0,37,51,41,48,66,52,0,80,79,0,0,0,0,224,230,7,413,27,1,6,88,12,356
378,40,35,37,47,47,40,60,0,0,72,0,0,0,0,184,194,9,340,23,1,5,73,15,305
293,20,46,45,44,48,44,46,0,0,0,0,0,0,0,141,152,6,265,18,3,1,40,12,220
287,20,36,50,47,38,51,45,0,0,0,0,0,0,0,139,148,8,260,15,4,0,35,18,207
260,18,29,34,50,44,38,47,0,0,0,0,0,0,0,126,134,6,236,13,3,2,31,10,189
741,18,87,150,130,116,124,116,0,0,0,0,0,0,0,404,337,37,673,22,3,6,72,14,553
741,37,85,100,141,147,129,102,0,0,0,0,0,0,0,407,334,41,669,23,5,3,86,12,566
732,49,75,93,112,137,144,122,0,0,0,0,0,0,0,393,339,33,595,25,77,2,86,10,557
737,54,92,90,99,120,138,144,0,0,0,0,0,0,0,395,342,39,551,37,107,3,74,11,596
716,47,118,102,95,103,116,135,0,0,0,0,0,0,0,373,343,37,504,37,134,4,63,6,548
364,36,55,47,54,61,53,58,0,0,0,0,0,0,0,166,198,7,322,29,3,3,60,10,287
417,63,82,51,52,55,67,47,0,0,0,0,0,0,0,201,216,7,355,43,10,2,69,13,314
389,31,75,67,55,57,44,60,0,0,0,0,0,0,0,180,209,6,334,32,15,2,88,11,285
334,22,52,59,53,52,52,44,0,0,0,0,0,0,0,158,176,8,270,37,16,3,82,11,271
326,19,47,53,51,56,52,48,0,0,0,0,0,0,0,155,171,7,259,39,20,1,87,11,237
528,0,0,0,0,0,0,0,145,174,209,0,0,0,0,250,278,7,486,26,3,6,127,32,449
511,0,0,0,0,0,0,0,188,152,171,0,0,0,0,240,271,15,445,40,4,7,111,26,388
508,0,0,0,0,0,0,0,129,207,172,0,0,0,0,242,266,15,439,42,7,5,101,23,367
507,0,0,0,0,0,0,0,142,140,225,0,0,0,0,227,280,15,403,53,27,9,100,37,338
486,0,0,0,0,0,0,0,174,152,160,0,0,0,0,225,261,18,381,48,33,6,108,41,350
675,54,89,106,108,89,113,116,0,0,0,0,0,0,0,348,327,13,618,34,7,3,126,7,589
656,54,85,94,110,106,97,110,0,0,0,0,0,0,0,346,310,7,606,32,8,3,117,14,580
613,60,78,87,91,105,103,89,0,0,0,0,0,0,0,313,300,5,566,31,7,4,111,10,521
579,59,70,74,84,86,103,103,0,0,0,0,0,0,0,296,283,6,531,30,7,5,94,11,526
564,54,83,78,87,80,85,97,0,0,0,0,0,0,0,288,276,7,512,35,8,2,89,12,476
733,0,71,69,73,75,91,89,93,90,82,0,0,0,0,377,356,65,564,82,11,11,121,11,436
703,0,65,65,71,69,80,88,90,86,89,0,0,0,0,350,353,60,538,82,14,9,131,8,430
727,0,63,75,73,74,82,88,102,84,86,0,0,0,0,366,361,65,545,91,19,7,136,5,388
739,0,67,69,72,77,78,88,97,106,85,0,0,0,0,366,373,66,554,91,22,6,141,7,404
707,0,62,64,66,75,74,79,93,92,102,0,0,0,0,359,348,55,526,94,24,8,132,3,324
1523,0,0,0,0,0,0,0,463,525,535,0,0,0,0,791,732,389,672,390,42,30,224,198,1389
1565,0,0,0,0,0,0,0,480,507,577,1,0,0,0,782,783,404,680,405,46,30,229,223,1423
1498,0,0,0,0,0,0,0,472,509,517,0,0,0,0,746,752,409,585,413,63,28,235,231,1361
1511,0,0,0,0,0,0,0,478,500,533,0,0,0,0,760,751,443,550,418,63,37,207,248,1230
1404,0,0,0,0,0,0,0,412,471,521,0,0,0,0,712,692,402,515,394,64,29,188,234,1259
82,0,0,0,0,0,0,0,0,0,0,82,0,0,0,48,34,8,63,9,0,2,9,6,65
199,0,0,0,0,0,0,0,0,0,0,120,79,0,0,126,73,18,146,25,8,2,23,11,156
285,0,0,0,0,0,0,0,0,0,0,102,107,76,0,189,96,24,209,29,16,7,34,13,211
412,0,0,0,0,0,0,0,0,0,0,119,117,102,74,287,125,32,296,51,22,11,43,30,309
420,0,0,0,0,0,0,0,0,0,0,103,116,92,109,295,125,40,284,56,26,14,42,30,309
465,0,0,0,0,0,0,0,0,0,0,108,114,116,127,210,255,24,379,40,21,1,66,20,336
492,0,0,0,0,0,0,0,0,0,0,120,112,113,147,213,279,21,398,45,23,5,68,18,354
485,0,0,0,0,0,0,0,0,0,0,95,131,112,147,223,262,19,397,43,21,5,76,12,357
480,0,0,0,0,0,0,0,0,0,0,103,119,132,126,236,244,21,406,34,16,3,73,23,345
415,0,0,0,0,0,0,0,0,0,0,72,108,113,122,202,213,14,344,39,14,4,61,37,324
333,0,74,106,84,69,0,0,0,0,0,0,0,0,0,162,171,4,316,8,4,1,53,3,260
346,36,76,77,87,70,0,0,0,0,0,0,0,0,0,172,174,3,317,12,9,5,61,0,271
325,30,51,61,63,72,48,0,0,0,0,0,0,0,0,171,154,5,298,11,7,4,68,0,240
354,33,50,52,49,63,65,42,0,0,0,0,0,0,0,174,180,18,303,20,9,4,83,0,252
339,27,51,41,48,54,57,61,0,0,0,0,0,0,0,162,177,19,284,26,6,4,71,2,255
563,0,0,0,0,0,0,0,52,78,85,97,87,90,74,279,284,16,507,21,13,6,84,17,424
599,0,0,0,0,0,0,0,75,56,81,102,94,90,101,294,305,17,539,31,4,8,90,17,468
579,0,0,0,0,0,0,0,79,75,58,85,97,96,89,275,304,21,507,35,10,6,93,16,433
618,0,0,0,0,0,0,0,87,79,81,85,82,101,103,301,317,30,531,33,16,8,92,18,475
583,0,0,0,0,0,0,0,79,79,73,82,79,87,104,289,294,33,499,29,15,7,95,22,431
480,0,0,0,0,0,0,0,0,0,0,142,135,103,100,220,260,19,400,48,10,3,85,23,379
491,0,0,0,0,0,0,0,0,0,0,133,139,121,98,224,267,18,409,43,17,4,77,29,405
508,0,0,0,0,0,0,0,0,0,0,123,130,117,138,245,263,20,423,36,20,9,80,21,372
494,0,0,0,0,0,0,0,0,0,0,109,137,127,121,224,270,15,415,34,19,11,72,24,393
483,0,0,0,0,0,0,0,0,0,0,93,134,130,126,209,274,13,391,43,27,9,67,28,327
608,0,71,81,63,70,78,73,57,60,55,0,0,0,0,306,302,147,248,140,63,10,88,32,530
590,0,76,73,79,49,66,68,70,57,52,0,0,0,0,294,296,144,224,152,58,12,85,29,499
580,0,68,77,68,75,47,61,63,69,52,0,0,0,0,294,286,156,198,155,58,13,85,45,479
604,0,70,79,68,64,79,55,63,60,66,0,0,0,0,303,301,155,188,190,58,13,93,85,477
632,0,78,75,75,65,68,88,60,62,61,0,0,0,0,311,321,176,180,203,59,14,88,104,494
667,0,70,87,80,85,86,61,69,65,64,0,0,0,0,350,317,5,655,3,4,0,105,2,402
678,0,66,73,88,83,79,88,69,72,60,0,0,0,0,348,330,6,663,4,5,0,113,2,359
678,18,44,73,66,81,83,77,100,64,72,0,0,0,0,340,338,5,656,11,6,0,106,1,406
706,18,48,56,75,66,87,85,101,103,67,0,0,0,0,360,346,5,680,11,9,1,110,3,387
753,18,40,50,66,78,78,92,135,99,97,0,0,0,0,377,376,4,723,16,10,0,121,3,491
498,0,0,0,0,0,0,0,0,0,0,124,142,123,109,261,237,50,355,64,17,12,55,12,374
509,0,0,0,0,0,0,0,0,0,0,146,118,129,116,262,247,47,375,58,20,9,68,10,375
499,0,0,0,0,0,0,0,0,0,0,115,134,115,135,242,257,45,383,56,11,4,74,15,369
493,0,0,0,0,0,0,0,0,0,0,134,111,130,118,239,254,31,382,60,15,5,80,27,377
468,0,0,0,0,0,0,0,0,0,0,116,134,83,135,249,219,25,349,74,17,3,72,31,335
522,0,0,0,0,0,0,0,58,56,66,91,94,86,71,320,202,21,437,44,12,8,79,6,386
552,0,0,0,0,0,0,0,59,61,53,115,95,85,84,334,218,21,465,39,18,9,88,5,408
578,0,0,0,0,0,0,0,57,59,52,101,121,86,102,346,232,24,494,34,15,11,92,8,415
609,0,0,0,0,0,0,0,83,46,53,95,111,121,100,341,268,17,523,39,19,11,97,11,460
588,0,0,0,0,0,0,0,60,80,42,93,87,104,122,317,271,15,520,31,18,4,95,9,404
80,0,0,0,0,0,0,0,80,0,0,0,0,0,0,37,43,1,72,4,1,2,16,2,60
148,0,0,0,0,0,0,0,72,76,0,0,0,0,0,73,75,1,126,9,11,1,28,3,105
240,0,0,0,0,0,0,0,89,71,80,0,0,0,0,120,120,2,207,12,17,2,44,4,171
232,0,0,0,0,0,0,0,69,90,73,0,0,0,0,122,110,1,196,14,19,2,40,3,183
204,0,0,0,0,0,0,0,57,60,87,0,0,0,0,96,108,0,180,12,10,2,38,5,152
556,27,50,60,61,53,62,57,63,63,60,0,0,0,0,268,288,198,170,141,16,31,77,43,452
540,28,46,53,62,58,56,62,62,56,57,0,0,0,0,251,289,201,148,146,19,26,89,49,440
548,18,51,47,53,70,67,58,64,65,55,0,0,0,0,254,294,206,138,154,24,26,92,61,433
532,17,43,53,44,56,67,61,66,65,60,0,0,0,0,243,289,186,133,159,33,21,97,55,422
496,18,51,47,48,39,53,64,56,58,62,0,0,0,0,226,270,181,119,146,33,17,83,47,384
336,0,0,0,0,0,0,0,0,0,0,119,104,72,41,167,169,19,269,30,10,8,69,9,255
372,0,0,0,0,0,0,0,0,0,0,99,117,105,51,198,174,25,293,34,13,7,76,13,271
405,0,0,0,0,0,0,0,0,0,0,129,100,97,79,215,190,26,309,41,24,5,75,20,285
359,0,0,0,0,0,0,0,0,0,0,70,93,82,114,178,181,31,266,29,27,6,68,19,256
353,0,0,0,0,0,0,0,0,0,0,98,81,93,81,175,178,32,262,26,27,6,64,21,257
345,0,0,0,0,0,0,0,93,94,78,80,0,0,0,0,345,5,313,13,7,7,78,1,241
428,0,0,0,0,0,0,0,85,82,93,96,72,0,0,0,428,5,382,18,14,9,97,1,300
493,0,0,0,0,0,0,0,83,88,77,121,60,64,0,1,492,6,425,17,32,13,123,0,278
507,0,0,0,0,0,0,0,84,72,81,73,85,58,54,0,507,4,448,21,26,8,127,2,369
531,0,0,0,0,0,0,0,77,82,74,100,73,73,52,0,531,7,470,17,27,10,135,4,382
465,0,0,0,0,0,0,0,153,161,151,0,0,0,0,240,225,8,427,20,4,6,95,11,376
444,0,0,0,0,0,0,0,141,149,154,0,0,0,0,216,228,8,406,23,2,5,98,8,307
395,0,0,0,0,0,0,0,107,142,146,0,0,0,0,187,208,4,361,23,4,3,100,9,290
1120,0,0,0,0,0,0,0,368,351,401,0,0,0,0,523,597,245,43,383,25,424,150,67,533
341,0,0,0,0,0,0,0,95,110,136,0,0,0,0,168,173,7,298,27,4,5,90,12,252
